village_code,village_name,tehsil_code,tehsil_name,district_code,district_name,state_code,state_name,pincode,latitude,longitude,population,female,male,sc_population,st_population,isstarvillage,isstarpocket,issector,istownsector,label_star_pocket,label_star_pocket_pool,label_sector,label_sector_pool,catchment_branch_solid,catchment_branch_tag,catchment_branch_lat,catchment_branch_lng,catchment_branch_dist,geom
93808,Rughnathpura,622,Hindoli,121,Bundi,8,Rajasthan,323024,25.516986,75.547888,1023,489,534,81,13,,,TRUE,,,,RJ6859SC02,RJ6859SC02-1,6859,RIBG,25.4426022,75.6397934,12.390315,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.556411,25.516926],[75.555698,25.513044],[75.555165,25.510958],[75.55346,25.510962],[75.551815,25.511175],[75.54914,25.511536],[75.546189,25.511793],[75.544235,25.512093],[75.544318,25.5124],[75.544256,25.512852],[75.544061,25.513522],[75.543783,25.514156],[75.54286,25.516187],[75.541654,25.518462],[75.540165,25.521237],[75.539366,25.522656],[75.540051,25.522935],[75.540384,25.523014],[75.540789,25.523008],[75.542077,25.522845],[75.543077,25.522615],[75.544629,25.521934],[75.545899,25.521039],[75.547834,25.51964],[75.549186,25.518565],[75.549521,25.518375],[75.550159,25.518095],[75.553131,25.517294],[75.5545,25.517069],[75.555513,25.516968],[75.556411,25.516926]]]]}"
93818,Dabla,622,Hindoli,121,Bundi,8,Rajasthan,323024,25.544256,75.609176,1643,789,854,282,42,,,TRUE,,,,RJ6859SC06,RJ6859SC06-2,6859,RIBG,25.4426022,75.6397934,11.71366711,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.620429,25.54121],[75.620411,25.540716],[75.620263,25.540237],[75.620099,25.539816],[75.620017,25.539011],[75.619592,25.538729],[75.619069,25.538485],[75.618265,25.538363],[75.617517,25.538357],[75.615737,25.538663],[75.615097,25.538754],[75.613761,25.53872],[75.612146,25.538454],[75.61127,25.538382],[75.610624,25.538267],[75.610271,25.538132],[75.609836,25.537861],[75.608673,25.536975],[75.607708,25.536127],[75.60722,25.535472],[75.606599,25.534492],[75.605591,25.533527],[75.604981,25.533167],[75.60384,25.532931],[75.60284,25.533008],[75.602396,25.533403],[75.601939,25.534236],[75.600735,25.536565],[75.599239,25.538771],[75.598789,25.539538],[75.598245,25.5414],[75.598037,25.542575],[75.597923,25.544347],[75.597957,25.545201],[75.598052,25.545811],[75.598328,25.54646],[75.598619,25.547556],[75.598676,25.548493],[75.598646,25.549858],[75.599265,25.550109],[75.600412,25.550299],[75.603731,25.550776],[75.606167,25.551283],[75.607358,25.551554],[75.608009,25.551764],[75.609636,25.55273],[75.61154,25.554252],[75.612691,25.555582],[75.612434,25.554391],[75.61232,25.551745],[75.612647,25.551428],[75.613013,25.551252],[75.613438,25.551061],[75.614372,25.550334],[75.61743,25.547432],[75.618733,25.546237],[75.619091,25.545793],[75.619325,25.54511],[75.61998,25.543114],[75.620429,25.54121]]]]}"
94360,Nayagaon,626,Bundi,121,Bundi,8,Rajasthan,323803,25.464729,75.757386,484,216,268,75,84,,,TRUE,,,,RJ6859SC11,RJ6859SC11-5,6859,RIBG,25.4426022,75.6397934,12.0601221,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.765786,25.460871],[75.765377,25.460459],[75.763245,25.459298],[75.761711,25.458372],[75.76136,25.458207],[75.760741,25.457822],[75.760036,25.457193],[75.759497,25.456657],[75.758984,25.456968],[75.758597,25.457227],[75.758055,25.457459],[75.757357,25.457718],[75.756837,25.457928],[75.756566,25.458154],[75.756367,25.458484],[75.756196,25.458905],[75.755808,25.459752],[75.755689,25.460076],[75.755572,25.460364],[75.75541,25.460636],[75.75521,25.460868],[75.754899,25.461192],[75.754622,25.461455],[75.753756,25.462314],[75.752767,25.463547],[75.752357,25.464035],[75.75218,25.464476],[75.7521,25.46499],[75.75187,25.465794],[75.751643,25.466342],[75.751322,25.466694],[75.750603,25.467233],[75.749431,25.468072],[75.74904,25.468477],[75.748986,25.468807],[75.749014,25.469182],[75.749524,25.471426],[75.749625,25.472376],[75.74984,25.472711],[75.750357,25.472802],[75.750938,25.472763],[75.752513,25.472549],[75.754326,25.472357],[75.756917,25.472316],[75.757894,25.472392],[75.758357,25.472414],[75.7588,25.472369],[75.759123,25.472233],[75.759429,25.472088],[75.759828,25.472058],[75.760389,25.472095],[75.760467,25.471457],[75.760844,25.469643],[75.760915,25.468664],[75.760883,25.467174],[75.761045,25.466106],[75.761234,25.465229],[75.761502,25.464521],[75.761787,25.464149],[75.762424,25.463664],[75.763198,25.463232],[75.763928,25.462846],[75.764806,25.462368],[75.7652,25.46202],[75.765532,25.461652],[75.765721,25.461309],[75.765786,25.460871]]]]}"
93849,Akoda,622,Hindoli,121,Bundi,8,Rajasthan,323001,25.500496,75.686036,1241,563,678,270,0,,,TRUE,,,,RJ6859SC08,RJ6859SC08-4,6859,RIBG,25.4426022,75.6397934,7.936676184,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.731284,25.485424],[75.728257,25.483424],[75.727878,25.483174],[75.726814,25.482252],[75.725595,25.480879],[75.724701,25.480135],[75.723895,25.479547],[75.722389,25.478716],[75.720069,25.477758],[75.715497,25.476334],[75.712995,25.475141],[75.712108,25.474728],[75.710633,25.474254],[75.707929,25.473836],[75.706394,25.473553],[75.706023,25.473484],[75.703013,25.472221],[75.699962,25.47041],[75.697814,25.468796],[75.696469,25.467293],[75.695923,25.466709],[75.695279,25.466348],[75.694474,25.466115],[75.693719,25.466019],[75.692443,25.465684],[75.690762,25.464722],[75.690464,25.464551],[75.68715,25.461695],[75.682292,25.458309],[75.678029,25.455763],[75.674672,25.454021],[75.671519,25.452622],[75.668948,25.450587],[75.666954,25.448428],[75.666061,25.447908],[75.665143,25.447679],[75.664497,25.447701],[75.664063,25.447796],[75.663552,25.448494],[75.662968,25.449506],[75.662932,25.449898],[75.662897,25.45035],[75.662937,25.450816],[75.663083,25.451311],[75.663274,25.451775],[75.663433,25.452254],[75.663747,25.452912],[75.664804,25.455616],[75.66513,25.456216],[75.665382,25.456847],[75.665526,25.457344],[75.665654,25.457765],[75.665723,25.458187],[75.66569,25.45891],[75.665622,25.460161],[75.664871,25.463725],[75.664691,25.465639],[75.66443,25.466333],[75.662583,25.469105],[75.662301,25.469348],[75.661718,25.469835],[75.659811,25.470651],[75.658669,25.471087],[75.659635,25.474074],[75.66099,25.477874],[75.661411,25.479088],[75.661508,25.480193],[75.661612,25.484225],[75.661749,25.486817],[75.661661,25.488059],[75.661318,25.488729],[75.66065,25.490039],[75.659965,25.491529],[75.659377,25.493172],[75.658363,25.495742],[75.657999,25.496327],[75.65724,25.497128],[75.656464,25.498097],[75.65527,25.499932],[75.653597,25.502869],[75.653464,25.503296],[75.653479,25.504438],[75.653596,25.505495],[75.654189,25.508642],[75.654617,25.510805],[75.655263,25.512843],[75.65569,25.515545],[75.656081,25.518633],[75.656144,25.519477],[75.65592,25.521276],[75.655699,25.52198],[75.654988,25.523292],[75.654515,25.524145],[75.653147,25.525368],[75.652627,25.525649],[75.652124,25.525734],[75.650616,25.525809],[75.649646,25.525865],[75.649602,25.526394],[75.649138,25.527443],[75.648386,25.528535],[75.647807,25.529556],[75.647302,25.530159],[75.645556,25.531877],[75.64492,25.532662],[75.644658,25.533152],[75.644508,25.533779],[75.643862,25.535105],[75.643309,25.535932],[75.642905,25.536326],[75.642212,25.536915],[75.640789,25.537961],[75.641797,25.539361],[75.643571,25.541698],[75.644398,25.542724],[75.646471,25.544692],[75.648285,25.546399],[75.651057,25.548888],[75.652536,25.55022],[75.654051,25.551717],[75.655028,25.552625],[75.655671,25.553125],[75.656255,25.553313],[75.657149,25.551531],[75.657388,25.550895],[75.657608,25.550202],[75.657792,25.549248],[75.657842,25.548238],[75.657723,25.546281],[75.657813,25.545066],[75.657992,25.544485],[75.65888,25.542334],[75.659254,25.541686],[75.659818,25.541106],[75.660845,25.540451],[75.661697,25.539928],[75.662721,25.539722],[75.665211,25.539278],[75.668072,25.53904],[75.671028,25.538511],[75.670577,25.53751],[75.670476,25.536918],[75.670344,25.536031],[75.670322,25.535288],[75.670347,25.534733],[75.670408,25.534439],[75.670727,25.533791],[75.671679,25.532798],[75.673334,25.531523],[75.675063,25.530634],[75.677592,25.529262],[75.677984,25.529025],[75.678263,25.528732],[75.678868,25.527453],[75.67911,25.526918],[75.679302,25.526295],[75.67936,25.525282],[75.679418,25.524917],[75.679636,25.524612],[75.680675,25.523455],[75.682514,25.521701],[75.682949,25.521236],[75.683273,25.520733],[75.683775,25.51966],[75.684446,25.518443],[75.68466,25.517904],[75.684717,25.517474],[75.684658,25.516342],[75.684375,25.514429],[75.684158,25.513307],[75.683926,25.511929],[75.683834,25.51121],[75.683742,25.51042],[75.683725,25.510018],[75.683734,25.509677],[75.6839,25.509444],[75.684788,25.508635],[75.685153,25.508288],[75.686137,25.508197],[75.688011,25.508217],[75.691099,25.508483],[75.693921,25.508726],[75.697359,25.509126],[75.700142,25.509348],[75.701456,25.509246],[75.702359,25.509066],[75.703545,25.50868],[75.703844,25.508516],[75.704905,25.50764],[75.705871,25.506979],[75.706819,25.506483],[75.70771,25.506176],[75.708482,25.505882],[75.709572,25.505677],[75.712569,25.505286],[75.715283,25.504981],[75.715933,25.504892],[75.716233,25.504773],[75.717334,25.503839],[75.717849,25.503458],[75.718166,25.50318],[75.718602,25.501638],[75.719026,25.500118],[75.719364,25.49851],[75.719427,25.49736],[75.719439,25.497064],[75.719588,25.496714],[75.720188,25.495684],[75.720679,25.495218],[75.721836,25.494641],[75.72258,25.494477],[75.723007,25.494464],[75.723446,25.494475],[75.723821,25.494609],[75.726084,25.496031],[75.726801,25.496471],[75.727292,25.496619],[75.728753,25.496518],[75.729577,25.495779],[75.729821,25.495482],[75.729937,25.495221],[75.729951,25.493764],[75.729803,25.492072],[75.729806,25.490064],[75.729862,25.489186],[75.730011,25.488614],[75.730451,25.487546],[75.731284,25.485424]]]]}"
93707,Shankarpura,622,Hindoli,121,Bundi,8,Rajasthan,323024,25.600969,75.632694,1468,753,715,1464,0,,TRUE,,,RJ6859SP093828,RJ6859SP093828-2,,,6859,RIBG,25.4426022,75.6397934,17.62398844,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.645172,25.600539],[75.645052,25.599866],[75.644905,25.599622],[75.644617,25.59942],[75.642887,25.598787],[75.641656,25.598314],[75.641146,25.598072],[75.640613,25.597668],[75.63989,25.597103],[75.638115,25.596185],[75.636053,25.595289],[75.63566,25.595194],[75.634482,25.595154],[75.631816,25.595173],[75.630959,25.59508],[75.629772,25.594756],[75.628404,25.594353],[75.627388,25.593976],[75.627066,25.59395],[75.626555,25.594074],[75.626212,25.594252],[75.625346,25.594778],[75.622866,25.59623],[75.622209,25.596504],[75.621773,25.596547],[75.621085,25.596509],[75.620636,25.596457],[75.620217,25.596255],[75.620332,25.596972],[75.620607,25.598428],[75.621054,25.599623],[75.621918,25.602547],[75.622675,25.603877],[75.623453,25.605626],[75.623663,25.606266],[75.623691,25.606972],[75.62364,25.607632],[75.625832,25.607614],[75.627577,25.607854],[75.628806,25.607989],[75.630126,25.60796],[75.631475,25.607905],[75.633813,25.607646],[75.635934,25.607387],[75.638084,25.606927],[75.640413,25.606224],[75.640697,25.606144],[75.641438,25.606099],[75.644433,25.606082],[75.644534,25.604626],[75.644754,25.603346],[75.645001,25.602123],[75.645172,25.600539]]]]}"
93815,Ramchandraji Ka Khera,622,Hindoli,121,Bundi,8,Rajasthan,323024,25.516363,75.601058,834,395,439,272,58,,,TRUE,,,,RJ6859SC06,RJ6859SC06-2,6859,RIBG,25.4426022,75.6397934,9.07681288,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.618635,25.515636],[75.615495,25.514183],[75.612006,25.512705],[75.609862,25.51153],[75.609523,25.511199],[75.609245,25.510728],[75.608789,25.509745],[75.608532,25.509016],[75.608397,25.508187],[75.608142,25.507023],[75.607572,25.505594],[75.606343,25.505919],[75.605782,25.50618],[75.60541,25.506949],[75.604734,25.508326],[75.60375,25.510035],[75.603197,25.511088],[75.60284,25.511428],[75.601935,25.51207],[75.600853,25.512621],[75.6001,25.512845],[75.599074,25.513074],[75.596913,25.513292],[75.594537,25.513377],[75.592336,25.513379],[75.590141,25.512978],[75.589309,25.512761],[75.586735,25.511748],[75.586055,25.511448],[75.58561,25.511507],[75.585137,25.511823],[75.58396,25.513217],[75.583506,25.514008],[75.583482,25.514517],[75.583616,25.514888],[75.58404,25.515457],[75.585888,25.518049],[75.587958,25.521005],[75.589088,25.522594],[75.589696,25.523107],[75.590262,25.523248],[75.591308,25.523463],[75.593213,25.52357],[75.596406,25.523815],[75.598024,25.523993],[75.60132,25.524614],[75.603522,25.524941],[75.606307,25.526039],[75.610109,25.526579],[75.611471,25.526905],[75.612308,25.527132],[75.617134,25.527106],[75.616974,25.526289],[75.616604,25.525041],[75.616493,25.524156],[75.616531,25.523711],[75.616794,25.522804],[75.617459,25.521032],[75.618218,25.519207],[75.618482,25.517761],[75.618635,25.515636]]]]}"
93852,Theekarda,622,Hindoli,121,Bundi,8,Rajasthan,323001,25.497177,75.624263,4011,1948,2063,480,19,,,TRUE,,,,RJ6859SC07,RJ6859SC07-2,6859,RIBG,25.4426022,75.6397934,6.265513778,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.640955,25.478486],[75.640774,25.475265],[75.6403,25.475237],[75.639302,25.475007],[75.638726,25.475518],[75.638262,25.475707],[75.637493,25.475859],[75.633609,25.475936],[75.629694,25.47596],[75.626846,25.475882],[75.626055,25.475772],[75.624208,25.475185],[75.62359,25.475073],[75.623201,25.475103],[75.622668,25.475266],[75.62211,25.475508],[75.619354,25.47692],[75.618114,25.477386],[75.617507,25.477241],[75.615914,25.476771],[75.615078,25.476675],[75.614292,25.476742],[75.614472,25.477371],[75.614534,25.478748],[75.614749,25.48009],[75.615095,25.4824],[75.61552,25.484619],[75.615603,25.487761],[75.615695,25.489704],[75.615538,25.490701],[75.615176,25.49162],[75.614332,25.493341],[75.614266,25.493909],[75.614348,25.494279],[75.614726,25.495097],[75.615373,25.496083],[75.615562,25.496677],[75.615629,25.497922],[75.61552,25.498937],[75.615194,25.499895],[75.614829,25.50072],[75.614424,25.501189],[75.613597,25.501854],[75.612167,25.502588],[75.609981,25.503714],[75.608521,25.504753],[75.607572,25.505594],[75.608142,25.507023],[75.608397,25.508187],[75.608532,25.509016],[75.608789,25.509745],[75.609245,25.510728],[75.609523,25.511199],[75.609862,25.51153],[75.612006,25.512705],[75.615495,25.514183],[75.618635,25.515636],[75.622199,25.516605],[75.623123,25.517012],[75.625655,25.518271],[75.626551,25.51869],[75.627551,25.51883],[75.63061,25.519191],[75.6326,25.519138],[75.635088,25.519347],[75.634746,25.51893],[75.634345,25.517832],[75.633292,25.515125],[75.633048,25.514166],[75.63302,25.512929],[75.633179,25.511931],[75.634051,25.507521],[75.63471,25.504678],[75.634862,25.504256],[75.635055,25.504042],[75.635635,25.503236],[75.63613,25.502158],[75.636691,25.500792],[75.637681,25.497923],[75.639052,25.493965],[75.639775,25.490447],[75.639816,25.489962],[75.639581,25.489483],[75.639346,25.488793],[75.639238,25.488268],[75.639367,25.487208],[75.639782,25.484563],[75.640466,25.481973],[75.64088,25.480438],[75.640955,25.478486]]]]}"
93864,Talab Gaon,622,Hindoli,121,Bundi,8,Rajasthan,323001,25.450082,75.592454,3001,1473,1528,565,179,,,,TRUE,,,,,6859,RIBG,25.4426022,75.6397934,4.825457517,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.613547,25.463499],[75.610036,25.458435],[75.60967,25.457868],[75.609422,25.457209],[75.609254,25.456247],[75.608855,25.455019],[75.607809,25.453038],[75.606635,25.450152],[75.604588,25.447055],[75.604278,25.446481],[75.603195,25.444483],[75.600863,25.440346],[75.599396,25.438813],[75.598308,25.437568],[75.59588,25.435964],[75.593897,25.434759],[75.590149,25.433271],[75.586992,25.432719],[75.585579,25.432538],[75.584469,25.432565],[75.583839,25.432616],[75.583164,25.432683],[75.582376,25.432901],[75.581801,25.433071],[75.580965,25.43326],[75.572742,25.433016],[75.572776,25.43576],[75.572514,25.438266],[75.572565,25.43942],[75.572795,25.440098],[75.573321,25.440994],[75.573666,25.441708],[75.573702,25.442021],[75.573686,25.443384],[75.573544,25.444927],[75.573569,25.447858],[75.573686,25.448649],[75.573873,25.44896],[75.574214,25.449307],[75.574806,25.449779],[75.574968,25.450331],[75.575012,25.451197],[75.574915,25.454063],[75.574794,25.45502],[75.574474,25.455611],[75.573894,25.456456],[75.573284,25.457043],[75.572195,25.457682],[75.571976,25.458206],[75.571826,25.458913],[75.571691,25.459643],[75.571468,25.460455],[75.571362,25.460824],[75.571384,25.461368],[75.57149,25.461764],[75.57167,25.462085],[75.572018,25.462493],[75.572352,25.463278],[75.572675,25.464201],[75.572911,25.465273],[75.572932,25.466246],[75.573145,25.466721],[75.573626,25.466901],[75.5752,25.466931],[75.576712,25.466895],[75.577946,25.466897],[75.578367,25.467125],[75.578659,25.467172],[75.578966,25.467118],[75.579306,25.466926],[75.580974,25.465514],[75.581967,25.465071],[75.582682,25.464945],[75.587058,25.464755],[75.592179,25.464342],[75.593418,25.464393],[75.59558,25.46477],[75.597632,25.465659],[75.598301,25.465888],[75.599192,25.466013],[75.600632,25.466237],[75.601823,25.466477],[75.603106,25.466852],[75.605055,25.467389],[75.607112,25.467626],[75.608427,25.467151],[75.610023,25.466465],[75.611194,25.46586],[75.61189,25.465386],[75.612517,25.464773],[75.613547,25.463499]]]]}"
93723,Bheemganj,622,Hindoli,121,Bundi,8,Rajasthan,323023,25.602152,75.465178,769,361,408,15,518,,TRUE,,,RJ6862SP093724,RJ6862SP093724-4,,,6859,RIBG,25.4426022,75.6397934,24.93501996,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.480034,25.598608],[75.479593,25.597883],[75.479132,25.596765],[75.478574,25.595406],[75.477848,25.593587],[75.47725,25.592179],[75.476674,25.591006],[75.476275,25.590506],[75.475688,25.590132],[75.475352,25.589953],[75.474873,25.589886],[75.474544,25.589869],[75.474046,25.589911],[75.472975,25.590091],[75.471951,25.590161],[75.470439,25.58999],[75.4687,25.589516],[75.467043,25.589042],[75.466108,25.58876],[75.464513,25.587894],[75.462355,25.587137],[75.460217,25.586652],[75.458988,25.586434],[75.458369,25.586414],[75.457746,25.586474],[75.457027,25.586795],[75.455144,25.587722],[75.454635,25.587969],[75.453963,25.588154],[75.451722,25.588645],[75.451695,25.588966],[75.45145,25.58918],[75.450946,25.589312],[75.450323,25.589492],[75.451077,25.590974],[75.452285,25.593672],[75.452772,25.594478],[75.453927,25.596169],[75.455093,25.597886],[75.456093,25.599522],[75.456718,25.600567],[75.457367,25.602109],[75.457898,25.603281],[75.458403,25.60408],[75.459062,25.605217],[75.459639,25.605989],[75.460711,25.607009],[75.46203,25.60827],[75.46286,25.608981],[75.463508,25.609465],[75.463687,25.609697],[75.464022,25.609712],[75.465012,25.609698],[75.465463,25.609772],[75.466926,25.610213],[75.468974,25.611067],[75.469242,25.611206],[75.469897,25.611772],[75.471045,25.612913],[75.471893,25.61387],[75.473149,25.615098],[75.473468,25.615408],[75.473547,25.616271],[75.473347,25.617274],[75.473071,25.617855],[75.473825,25.61789],[75.474455,25.616984],[75.474695,25.616488],[75.47481,25.615375],[75.47468,25.614596],[75.474549,25.613816],[75.474506,25.613001],[75.474653,25.611858],[75.474827,25.610815],[75.475832,25.609958],[75.476303,25.609518],[75.476783,25.608931],[75.477073,25.608381],[75.477231,25.607787],[75.477248,25.60727],[75.47719,25.606862],[75.476698,25.606105],[75.47657,25.605716],[75.476562,25.605307],[75.476649,25.605009],[75.477352,25.60379],[75.477585,25.603323],[75.477625,25.602124],[75.477612,25.601517],[75.477859,25.601074],[75.479034,25.599824],[75.480034,25.598608]]]]}"
94362,Haripura,626,Bundi,121,Bundi,8,Rajasthan,323001,25.480623,75.768314,872,419,453,209,478,,,TRUE,,,,RJ6859SC11,RJ6859SC11-5,6859,RIBG,25.4426022,75.6397934,13.57778895,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.780097,25.472587],[75.778538,25.472004],[75.778241,25.471856],[75.777938,25.471761],[75.77751,25.471681],[75.776533,25.471651],[75.773779,25.471746],[75.77205,25.471928],[75.761561,25.472153],[75.760817,25.472126],[75.760389,25.472095],[75.760316,25.472696],[75.760327,25.47328],[75.760204,25.47372],[75.759947,25.474431],[75.759615,25.475293],[75.759255,25.476127],[75.758601,25.477167],[75.758217,25.477862],[75.758048,25.47826],[75.757979,25.478909],[75.757796,25.480336],[75.757775,25.480904],[75.757567,25.481343],[75.757233,25.482],[75.756825,25.483238],[75.756558,25.484065],[75.756531,25.484745],[75.756571,25.486038],[75.756626,25.486457],[75.756846,25.486866],[75.757167,25.487333],[75.757457,25.487507],[75.757862,25.487753],[75.758275,25.487916],[75.758611,25.487924],[75.75904,25.48788],[75.759346,25.487887],[75.760128,25.488142],[75.760969,25.488441],[75.761811,25.488753],[75.763604,25.489595],[75.763745,25.489325],[75.763906,25.488963],[75.764085,25.488372],[75.764674,25.486628],[75.764869,25.485982],[75.76508,25.485298],[75.765235,25.484773],[75.765397,25.484352],[75.765625,25.483942],[75.765866,25.48359],[75.766354,25.483083],[75.767785,25.481522],[75.768121,25.481181],[75.768482,25.480917],[75.768863,25.480672],[75.769206,25.480537],[75.769692,25.480445],[75.770206,25.480354],[75.77067,25.480223],[75.771023,25.48011],[75.771401,25.479968],[75.771682,25.479766],[75.771911,25.479526],[75.772222,25.478961],[75.772534,25.478544],[75.772717,25.478192],[75.77295,25.477859],[75.773162,25.477647],[75.773455,25.477369],[75.773798,25.477091],[75.774089,25.477028],[75.774475,25.477168],[75.77529,25.477197],[75.775666,25.477195],[75.776065,25.477064],[75.777314,25.475981],[75.777638,25.475645],[75.77784,25.475218],[75.778042,25.474792],[75.778288,25.474512],[75.779151,25.473665],[75.780097,25.472587]]]]}"
94356,Raghunathpura,626,Bundi,121,Bundi,8,Rajasthan,323001,25.462675,75.728888,299,139,160,76,169,TRUE,TRUE,,,RJ6859SP094356,RJ6859SP094356-3,,,6859,RIBG,25.4426022,75.6397934,9.219569207,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.739217,25.456329],[75.738634,25.456444],[75.737894,25.456542],[75.736651,25.45668],[75.735538,25.456916],[75.733923,25.457335],[75.732446,25.457757],[75.732026,25.457828],[75.731442,25.457827],[75.730159,25.457811],[75.728107,25.457785],[75.727169,25.457866],[75.726774,25.457971],[75.726038,25.458341],[75.724694,25.459161],[75.723527,25.460251],[75.722423,25.461019],[75.721643,25.461414],[75.720535,25.461969],[75.719067,25.462742],[75.718559,25.46293],[75.719035,25.463653],[75.720036,25.464592],[75.720346,25.46493],[75.720604,25.46523],[75.721235,25.466265],[75.72151,25.466593],[75.721881,25.466745],[75.723164,25.466776],[75.724134,25.466846],[75.72455,25.466932],[75.724954,25.467088],[75.725878,25.46764],[75.726369,25.468019],[75.726699,25.468166],[75.727156,25.468268],[75.727674,25.4683],[75.728365,25.468289],[75.728982,25.468218],[75.729421,25.468175],[75.729729,25.468192],[75.730105,25.468303],[75.73063,25.468578],[75.731347,25.469021],[75.73194,25.4676],[75.732069,25.467291],[75.732533,25.466627],[75.733476,25.465487],[75.733791,25.465192],[75.735368,25.463183],[75.735692,25.462887],[75.736189,25.462632],[75.736588,25.462393],[75.737067,25.461877],[75.737562,25.461037],[75.737696,25.460755],[75.737762,25.460262],[75.737804,25.459688],[75.737882,25.459358],[75.738053,25.458815],[75.738187,25.458531],[75.738441,25.458277],[75.738677,25.458042],[75.738808,25.457714],[75.738974,25.457244],[75.739217,25.456329]]]]}"
94377,Rampuriya(Dholaka),626,Bundi,121,Bundi,8,Rajasthan,323803,25.477446,75.833841,1508,733,775,453,547,,TRUE,,,RJ0454SP094390,RJ0454SP094390-1,,,6859,RIBG,25.4426022,75.6397934,19.86318886,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.851764,25.496653],[75.85174,25.496086],[75.851758,25.495613],[75.850936,25.493842],[75.850726,25.493424],[75.850716,25.493037],[75.850871,25.492642],[75.851144,25.492272],[75.851358,25.492075],[75.8504,25.491349],[75.849916,25.490853],[75.849622,25.490518],[75.849318,25.490169],[75.848957,25.489817],[75.84813,25.489116],[75.846946,25.487772],[75.846755,25.487475],[75.846499,25.486893],[75.846177,25.486157],[75.845948,25.485703],[75.845728,25.485194],[75.845574,25.484765],[75.845382,25.484439],[75.845195,25.484178],[75.844918,25.483888],[75.844582,25.483594],[75.843695,25.482977],[75.842248,25.481941],[75.84188,25.481687],[75.841526,25.48151],[75.841259,25.481392],[75.840526,25.481091],[75.840134,25.480902],[75.839811,25.480745],[75.839554,25.480553],[75.837116,25.478376],[75.836079,25.477571],[75.834701,25.476161],[75.833751,25.475089],[75.83345,25.474735],[75.833084,25.474116],[75.832605,25.473263],[75.832367,25.472905],[75.831713,25.471993],[75.829983,25.470006],[75.829222,25.468992],[75.828815,25.468638],[75.828555,25.468517],[75.828004,25.468361],[75.827358,25.468139],[75.827033,25.468025],[75.826575,25.467934],[75.825918,25.467914],[75.825459,25.467862],[75.824772,25.467676],[75.824261,25.467484],[75.823747,25.467235],[75.823249,25.466901],[75.822945,25.466628],[75.822741,25.466229],[75.822735,25.465803],[75.822502,25.465398],[75.822342,25.464936],[75.822278,25.464622],[75.822266,25.464217],[75.822253,25.46372],[75.822311,25.46169],[75.821704,25.461725],[75.821401,25.461692],[75.821137,25.461504],[75.82094,25.461153],[75.82082,25.460866],[75.820667,25.460484],[75.819986,25.459434],[75.819523,25.458951],[75.819193,25.458773],[75.818436,25.458523],[75.817813,25.458336],[75.817413,25.45824],[75.817023,25.458313],[75.816588,25.458506],[75.816086,25.458607],[75.815918,25.459385],[75.816017,25.459786],[75.816238,25.460168],[75.816385,25.460445],[75.816389,25.460968],[75.816606,25.461528],[75.81706,25.462351],[75.817295,25.462925],[75.817517,25.46376],[75.817484,25.464151],[75.817314,25.464994],[75.817086,25.466166],[75.817076,25.466587],[75.817205,25.466979],[75.817442,25.467384],[75.817492,25.467916],[75.817483,25.468226],[75.817586,25.468551],[75.817758,25.468891],[75.817865,25.46916],[75.817856,25.469469],[75.817847,25.469783],[75.81795,25.470108],[75.818109,25.470594],[75.818202,25.471116],[75.818295,25.471524],[75.818479,25.471903],[75.818909,25.472463],[75.819456,25.473382],[75.819816,25.473905],[75.820106,25.474316],[75.820409,25.475051],[75.821488,25.477042],[75.822496,25.479047],[75.823709,25.481461],[75.824628,25.482743],[75.825306,25.483642],[75.825905,25.484539],[75.826287,25.48517],[75.826523,25.485663],[75.826836,25.486255],[75.827004,25.486522],[75.82731,25.486938],[75.82764,25.487278],[75.827977,25.487591],[75.828366,25.487948],[75.828713,25.48826],[75.829082,25.488727],[75.830772,25.490987],[75.831034,25.491305],[75.831347,25.491685],[75.831638,25.492019],[75.831942,25.49228],[75.832915,25.492882],[75.833377,25.493162],[75.833642,25.493324],[75.834664,25.493858],[75.835161,25.493937],[75.835533,25.493975],[75.836308,25.494003],[75.838791,25.494174],[75.839695,25.49431],[75.840152,25.494427],[75.840575,25.494567],[75.84205,25.495102],[75.843926,25.495799],[75.844542,25.496025],[75.845185,25.496177],[75.846529,25.496368],[75.847595,25.496503],[75.84864,25.496577],[75.84937,25.496638],[75.851764,25.496653]]]]}"
