village_code,village_name,tehsil_code,tehsil_name,district_code,district_name,state_code,state_name,pincode,latitude,longitude,population,male,female,sc_population,st_population,isstarvillage,isstarpocket,issector,istownsector,label_sector,label_sector_pool,label_star_pocket,label_star_pocket_pool,catchment_branch_solid,catchment_branch_tag,catchment_branch_dist,catchment_branch_lat,catchment_branch_lng,geom
93988,Gurha Gopalji,623,Nainwa,121,Bundi,8,Rajasthan,323802,25.645628,75.942366,456,244,212,138,256,false,false,false,true,,,,,6860,RIBG,3.56659746607798,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.957795,25.644569],[75.957671,25.643331],[75.957566,25.641882],[75.956913,25.64143],[75.956378,25.64101],[75.955875,25.640395],[75.955068,25.639092],[75.953897,25.636949],[75.953329,25.636222],[75.952989,25.636044],[75.951926,25.636054],[75.949463,25.636233],[75.947322,25.636411],[75.946827,25.636521],[75.945982,25.636848],[75.944874,25.637178],[75.944272,25.637308],[75.942084,25.637475],[75.939709,25.637613],[75.939037,25.637595],[75.938367,25.637499],[75.937575,25.637567],[75.93625,25.637836],[75.933533,25.638022],[75.931649,25.638254],[75.931861,25.639538],[75.931862,25.640478],[75.931719,25.640964],[75.930829,25.642792],[75.930081,25.644577],[75.929193,25.645888],[75.92826,25.647354],[75.927825,25.648132],[75.927416,25.648924],[75.927092,25.649473],[75.926992,25.649798],[75.926937,25.650381],[75.92705,25.651832],[75.927238,25.652952],[75.927414,25.653555],[75.927797,25.654151],[75.928062,25.654716],[75.928991,25.65477],[75.931159,25.65515],[75.932235,25.655213],[75.932962,25.65521],[75.93348,25.655157],[75.934405,25.654927],[75.936076,25.654407],[75.936848,25.654204],[75.937391,25.654052],[75.938419,25.653936],[75.940314,25.653821],[75.941528,25.653866],[75.942067,25.653848],[75.943069,25.653629],[75.945392,25.652894],[75.946087,25.652603],[75.946808,25.652102],[75.947517,25.651399],[75.948597,25.650541],[75.949365,25.650059],[75.950039,25.649745],[75.951347,25.649449],[75.952678,25.649087],[75.953943,25.648845],[75.955324,25.648573],[75.956532,25.648453],[75.956963,25.648415],[75.956922,25.647801],[75.95703,25.646915],[75.957131,25.645894],[75.957351,25.645415],[75.957731,25.644887],[75.957795,25.644569]]]]}"
93436,Bahalri,620,Deoli,120,Tonk,8,Rajasthan,304802,25.891468,75.752532,674,345,329,0,0,false,false,true,false,RJ6860SC12,RJ6860SC12-1,,,6860,RIBG,30.5937794121727,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.766629,25.885707],[75.766603,25.88521],[75.766448,25.884704],[75.766361,25.884304],[75.76618,25.883717],[75.765685,25.883153],[75.764711,25.882268],[75.763027,25.881082],[75.760284,25.879181],[75.760139,25.879792],[75.759156,25.88187],[75.758627,25.883067],[75.758208,25.883841],[75.757741,25.88432],[75.756089,25.88555],[75.754038,25.886827],[75.751998,25.888014],[75.751083,25.888662],[75.749855,25.889803],[75.74811,25.891344],[75.745687,25.893421],[75.744617,25.894308],[75.742358,25.895877],[75.740224,25.897397],[75.738849,25.898285],[75.738435,25.898541],[75.738619,25.899055],[75.739099,25.899759],[75.739524,25.90051],[75.739542,25.900892],[75.739442,25.901266],[75.742735,25.901729],[75.744591,25.901887],[75.746787,25.902112],[75.749027,25.902723],[75.752471,25.903555],[75.753343,25.903756],[75.753703,25.903343],[75.754783,25.902119],[75.75611,25.900984],[75.757299,25.899779],[75.7584,25.898031],[75.75967,25.896031],[75.760534,25.894782],[75.761024,25.894238],[75.7629,25.892413],[75.763957,25.891298],[75.765735,25.888975],[75.766209,25.888271],[75.766359,25.887905],[75.766503,25.887317],[75.766629,25.885707]]]]}"
93430,Rangvilas,620,Deoli,120,Tonk,8,Rajasthan,304802,25.834707,75.725744,670,349,321,215,31,false,false,true,false,RJ6860SC12,RJ6860SC12-1,,,6860,RIBG,28.042004217476,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.735241,25.844009],[75.73444,25.842853],[75.732835,25.839467],[75.731967,25.837428],[75.730806,25.835089],[75.730083,25.833339],[75.728374,25.829671],[75.727227,25.826995],[75.725969,25.824101],[75.724539,25.821841],[75.722392,25.823682],[75.71988,25.825404],[75.71919,25.825795],[75.718135,25.826174],[75.717178,25.826421],[75.716247,25.82652],[75.717139,25.828753],[75.717408,25.82999],[75.717947,25.83244],[75.71851,25.835401],[75.718928,25.836855],[75.718947,25.837524],[75.718948,25.83839],[75.719051,25.840416],[75.718965,25.842416],[75.718629,25.84478],[75.718595,25.846002],[75.718601,25.846296],[75.71871,25.846565],[75.719527,25.847299],[75.719809,25.847449],[75.720301,25.847555],[75.720883,25.847573],[75.723576,25.847328],[75.726655,25.846752],[75.728742,25.846289],[75.729827,25.845901],[75.731762,25.84515],[75.732882,25.844685],[75.733943,25.844443],[75.734783,25.844288],[75.735241,25.844009]]]]}"
93924,Delpura,623,Nainwa,121,Bundi,8,Rajasthan,323802,25.710843,75.92533,1058,565,493,67,851,false,false,false,true,,,,,6860,RIBG,4.17697715092584,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.944055,25.708705],[75.943729,25.708231],[75.943186,25.707316],[75.942466,25.70618],[75.942134,25.705771],[75.941484,25.705108],[75.940357,25.703611],[75.939935,25.703032],[75.939128,25.701273],[75.938889,25.701006],[75.936449,25.702323],[75.935297,25.702697],[75.934126,25.702949],[75.933514,25.703154],[75.933054,25.703404],[75.931546,25.704372],[75.930856,25.704743],[75.93056,25.704832],[75.929747,25.704934],[75.928337,25.705105],[75.927378,25.705155],[75.926835,25.70512],[75.926527,25.705046],[75.925833,25.70481],[75.925019,25.70452],[75.923163,25.703905],[75.921033,25.703042],[75.919223,25.702258],[75.916986,25.70167],[75.914931,25.701065],[75.913886,25.700897],[75.912422,25.700781],[75.912261,25.701578],[75.911959,25.702189],[75.911317,25.70296],[75.910118,25.704299],[75.909403,25.705631],[75.909009,25.706182],[75.908146,25.706765],[75.906605,25.70776],[75.910035,25.712569],[75.914758,25.719212],[75.915935,25.720905],[75.918408,25.720478],[75.91999,25.720219],[75.921464,25.720029],[75.922888,25.719927],[75.923678,25.719897],[75.924171,25.719902],[75.924538,25.719944],[75.925194,25.720123],[75.926551,25.720482],[75.927508,25.720708],[75.927972,25.720835],[75.928394,25.720817],[75.929593,25.720174],[75.930946,25.719308],[75.932265,25.718414],[75.933957,25.717005],[75.935437,25.715878],[75.9368,25.714835],[75.939053,25.713068],[75.940554,25.711734],[75.941699,25.710469],[75.942192,25.70986],[75.942547,25.709473],[75.943074,25.709237],[75.943789,25.708899],[75.944055,25.708705]]]]}"
93997,Khajoori,623,Nainwa,121,Bundi,8,Rajasthan,323616,25.714743,76.025303,1549,803,746,229,1014,true,true,false,false,,,RJ6860SP093998,RJ6860SP093998-5,6860,RIBG,9.06064287463739,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[76.048709,25.709252],[76.048675,25.707352],[76.047543,25.707156],[76.047162,25.707108],[76.04687,25.706974],[76.045915,25.706257],[76.044814,25.705309],[76.043578,25.704176],[76.042981,25.703615],[76.042446,25.702939],[76.041312,25.701929],[76.03953,25.70036],[76.038043,25.698964],[76.037232,25.698405],[76.035528,25.697379],[76.034694,25.697163],[76.034019,25.697033],[76.032969,25.69704],[76.031506,25.69705],[76.030085,25.697265],[76.02837,25.697648],[76.027063,25.698036],[76.02618,25.698372],[76.025396,25.698655],[76.024891,25.698956],[76.024306,25.699361],[76.022529,25.700692],[76.021397,25.701405],[76.021015,25.701555],[76.020036,25.701822],[76.018255,25.702425],[76.016293,25.703049],[76.013455,25.704015],[76.011987,25.704443],[76.010858,25.704622],[76.009278,25.704852],[76.007114,25.705052],[76.007021,25.70699],[76.007057,25.709299],[76.007069,25.712912],[76.006939,25.715196],[76.006771,25.717401],[76.006619,25.718741],[76.006446,25.719665],[76.006229,25.721139],[76.005873,25.722398],[76.005607,25.722655],[76.004082,25.723823],[76.001897,25.725418],[76.002991,25.727231],[76.003763,25.728576],[76.004177,25.729286],[76.004477,25.729712],[76.005277,25.730653],[76.005835,25.73117],[76.006089,25.731481],[76.006037,25.732454],[76.008058,25.732247],[76.009001,25.732165],[76.010249,25.73225],[76.011223,25.732382],[76.011862,25.732389],[76.012165,25.732314],[76.012517,25.732071],[76.012916,25.731687],[76.013163,25.731355],[76.013254,25.731012],[76.013376,25.730678],[76.013572,25.730366],[76.015078,25.729561],[76.016312,25.728961],[76.016613,25.728862],[76.017111,25.728819],[76.017626,25.728837],[76.020003,25.729237],[76.021588,25.729522],[76.02227,25.729616],[76.024521,25.729664],[76.026598,25.729637],[76.027282,25.729532],[76.028888,25.729091],[76.03075,25.72851],[76.032874,25.727547],[76.036184,25.726318],[76.038402,25.725532],[76.040235,25.724639],[76.042716,25.723375],[76.043267,25.723133],[76.044568,25.722922],[76.046409,25.722663],[76.046214,25.721991],[76.046117,25.721553],[76.046076,25.721262],[76.046056,25.720797],[76.046119,25.719888],[76.046278,25.718447],[76.047002,25.71482],[76.047535,25.712641],[76.048382,25.710624],[76.048637,25.70992],[76.048709,25.709252]]]]}"
93942,Gaonri,623,Nainwa,121,Bundi,8,Rajasthan,323802,25.747293,75.955987,547,290,257,15,134,false,false,true,false,RJ6860SC04,RJ6860SC04-3,,,6860,RIBG,7.82703781740544,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.96751,25.761107],[75.96667,25.759272],[75.965808,25.757786],[75.96545,25.757018],[75.964908,25.755397],[75.964717,25.754627],[75.964558,25.753863],[75.964393,25.753331],[75.964172,25.752861],[75.963786,25.752163],[75.96335,25.751497],[75.963195,25.751068],[75.963124,25.750567],[75.963134,25.750124],[75.963181,25.749797],[75.963253,25.749363],[75.963493,25.747773],[75.963699,25.746654],[75.963592,25.746206],[75.963341,25.745682],[75.963098,25.745347],[75.962646,25.744879],[75.961821,25.744215],[75.961195,25.743648],[75.960927,25.743329],[75.960745,25.742982],[75.960635,25.742635],[75.96059,25.742223],[75.960553,25.741665],[75.960537,25.740036],[75.960618,25.739085],[75.960924,25.737239],[75.961063,25.73657],[75.961233,25.736071],[75.961596,25.735454],[75.960639,25.735302],[75.959631,25.735149],[75.958918,25.735083],[75.958501,25.735103],[75.9578,25.735231],[75.955089,25.735351],[75.954737,25.735242],[75.953654,25.73432],[75.952195,25.732979],[75.951944,25.732524],[75.952722,25.730726],[75.951652,25.730706],[75.950644,25.730713],[75.950156,25.730877],[75.949226,25.7314],[75.948165,25.731973],[75.94741,25.732361],[75.946117,25.732799],[75.945689,25.73302],[75.945219,25.733435],[75.944863,25.733853],[75.944719,25.734129],[75.944571,25.734689],[75.944464,25.735347],[75.944474,25.735794],[75.944528,25.736438],[75.944628,25.736854],[75.945039,25.737937],[75.945698,25.739457],[75.946427,25.740977],[75.946658,25.741444],[75.946967,25.741946],[75.947222,25.742214],[75.94747,25.74258],[75.948033,25.742832],[75.948471,25.743003],[75.948807,25.743174],[75.949043,25.743581],[75.949126,25.744131],[75.949109,25.744522],[75.948998,25.745201],[75.948632,25.746651],[75.948447,25.747775],[75.948337,25.749026],[75.948334,25.75024],[75.94837,25.750984],[75.948456,25.751451],[75.948584,25.751743],[75.949116,25.752719],[75.949495,25.753529],[75.949952,25.755073],[75.950396,25.75654],[75.950618,25.757409],[75.950688,25.75822],[75.951583,25.758347],[75.953203,25.759108],[75.954305,25.759663],[75.955722,25.760443],[75.957164,25.761569],[75.958408,25.762666],[75.958759,25.76293],[75.959135,25.763126],[75.959939,25.763368],[75.96082,25.763489],[75.96118,25.76358],[75.961605,25.763881],[75.962519,25.763449],[75.964184,25.762483],[75.965916,25.761649],[75.96751,25.761107]]]]}"
94036,Peepalya,623,Nainwa,121,Bundi,8,Rajasthan,323802,25.589557,75.955688,2326,1198,1128,680,168,true,true,false,false,,,RJ6860SP094036,RJ6860SP094036-2,6860,RIBG,9.85368062330118,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.981453,25.587006],[75.980824,25.586934],[75.979989,25.586898],[75.979557,25.586746],[75.978834,25.586554],[75.977991,25.586369],[75.976752,25.586185],[75.975778,25.585959],[75.97485,25.585536],[75.973692,25.584985],[75.972765,25.584457],[75.971512,25.583402],[75.97114,25.582974],[75.970216,25.581655],[75.969422,25.580325],[75.967974,25.578048],[75.96583,25.575157],[75.96466,25.573666],[75.963593,25.572327],[75.962228,25.572667],[75.961059,25.573031],[75.960776,25.573051],[75.960493,25.573016],[75.96021,25.572851],[75.959611,25.572422],[75.958727,25.571749],[75.957358,25.570745],[75.956288,25.570054],[75.955667,25.569907],[75.954186,25.569647],[75.953245,25.569483],[75.952672,25.569459],[75.95215,25.569546],[75.95156,25.569751],[75.950652,25.570189],[75.950223,25.570523],[75.949655,25.571154],[75.94902,25.571635],[75.94825,25.572067],[75.947067,25.572644],[75.946424,25.573116],[75.94576,25.573749],[75.944677,25.574835],[75.944222,25.57522],[75.942948,25.576075],[75.941696,25.576745],[75.941197,25.577181],[75.939948,25.578137],[75.938694,25.578907],[75.937825,25.579511],[75.937053,25.58018],[75.936066,25.581257],[75.935276,25.582104],[75.934644,25.58294],[75.933832,25.584164],[75.932769,25.585666],[75.932001,25.586741],[75.93143,25.587577],[75.930936,25.588541],[75.930506,25.589555],[75.930152,25.590373],[75.930032,25.590827],[75.929965,25.591354],[75.929924,25.591914],[75.929962,25.592818],[75.930005,25.593751],[75.930173,25.59489],[75.930299,25.59576],[75.930463,25.596289],[75.930623,25.596572],[75.930919,25.596849],[75.931457,25.597269],[75.931863,25.597566],[75.932876,25.59817],[75.934144,25.598614],[75.938009,25.599938],[75.94067,25.600971],[75.942659,25.601766],[75.943137,25.601641],[75.943606,25.601594],[75.944046,25.601649],[75.944552,25.601868],[75.946221,25.602687],[75.946919,25.603024],[75.947484,25.603262],[75.949084,25.603714],[75.950598,25.604231],[75.952434,25.604864],[75.954572,25.605665],[75.957022,25.606603],[75.958141,25.606885],[75.960342,25.607409],[75.96124,25.607618],[75.962189,25.607756],[75.963508,25.607905],[75.964396,25.607882],[75.9651,25.607735],[75.966062,25.607602],[75.96719,25.607467],[75.968067,25.60746],[75.969464,25.60758],[75.97011,25.607702],[75.972016,25.608277],[75.97308,25.608563],[75.974402,25.608802],[75.975764,25.60897],[75.976302,25.609104],[75.976875,25.609355],[75.97721,25.609656],[75.977482,25.609478],[75.977734,25.608324],[75.977892,25.606451],[75.978256,25.604607],[75.978589,25.603109],[75.978758,25.602124],[75.978947,25.599201],[75.979144,25.597891],[75.979267,25.595803],[75.979323,25.59387],[75.979462,25.592807],[75.979749,25.591346],[75.980085,25.590253],[75.980591,25.588769],[75.981453,25.587006]]]]}"
93906,Takla,623,Nainwa,121,Bundi,8,Rajasthan,323024,25.679532,75.732942,1609,855,754,488,5,false,false,true,false,RJ6860SC06,RJ6860SC06-2,,,6860,RIBG,21.2321245204086,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.752478,25.683252],[75.750644,25.681042],[75.750408,25.680756],[75.749842,25.680069],[75.748565,25.677966],[75.747494,25.676703],[75.747147,25.676285],[75.746975,25.675868],[75.746849,25.67533],[75.746704,25.674899],[75.746546,25.674456],[75.746259,25.673743],[75.745907,25.672988],[75.745041,25.671431],[75.743065,25.668569],[75.741021,25.666026],[75.740296,25.665348],[75.739079,25.664746],[75.736012,25.663456],[75.734912,25.663069],[75.734384,25.662849],[75.73403,25.662672],[75.733656,25.662372],[75.732945,25.661975],[75.731688,25.661634],[75.730944,25.661432],[75.728502,25.661166],[75.727347,25.661155],[75.726453,25.661321],[75.725045,25.661843],[75.723446,25.662822],[75.72169,25.664288],[75.721231,25.665115],[75.720881,25.665919],[75.720635,25.666816],[75.720586,25.667608],[75.720558,25.668913],[75.720458,25.673474],[75.720225,25.674857],[75.719649,25.678079],[75.719091,25.680815],[75.718571,25.682022],[75.717808,25.683456],[75.717337,25.684098],[75.716883,25.684432],[75.716477,25.684645],[75.713407,25.685558],[75.714071,25.69093],[75.714275,25.69214],[75.714371,25.692845],[75.714474,25.693184],[75.714747,25.693647],[75.715599,25.694464],[75.716124,25.694824],[75.716643,25.695003],[75.717827,25.695214],[75.718918,25.69537],[75.719787,25.695375],[75.720944,25.695315],[75.722126,25.695052],[75.724163,25.694617],[75.724959,25.694446],[75.725903,25.69429],[75.726471,25.69432],[75.729189,25.694366],[75.730273,25.694414],[75.731957,25.694736],[75.73325,25.695015],[75.734246,25.695279],[75.734879,25.695512],[75.735754,25.695978],[75.736906,25.696946],[75.737513,25.697444],[75.737921,25.697825],[75.738399,25.697909],[75.739136,25.697752],[75.740164,25.69755],[75.740185,25.696339],[75.740261,25.696031],[75.740503,25.695459],[75.741174,25.694241],[75.741448,25.693324],[75.741705,25.692205],[75.741888,25.691714],[75.742385,25.690457],[75.742861,25.690055],[75.74414,25.689228],[75.744744,25.688805],[75.745153,25.688392],[75.746177,25.687546],[75.747284,25.68685],[75.748166,25.686348],[75.752478,25.683252]]]]}"
94025,Dhadhoon,623,Nainwa,121,Bundi,8,Rajasthan,323802,25.640685,76.024809,515,263,252,0,265,true,true,false,false,,,RJ6860SP094024,RJ6860SP094024-5,6860,RIBG,9.01008518850831,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[76.050031,25.636408],[76.049877,25.636011],[76.049544,25.635235],[76.049169,25.634563],[76.048945,25.634255],[76.048406,25.633893],[76.046904,25.633022],[76.045715,25.632511],[76.045131,25.632357],[76.043199,25.632021],[76.04149,25.63161],[76.040084,25.631183],[76.038661,25.630892],[76.03717,25.630502],[76.036596,25.630408],[76.036089,25.630425],[76.034948,25.630383],[76.033338,25.63024],[76.029866,25.629658],[76.026638,25.629278],[76.024044,25.628957],[76.022483,25.62877],[76.021808,25.628615],[76.0197,25.628032],[76.017565,25.62731],[76.016903,25.627107],[76.016443,25.627079],[76.01585,25.627071],[76.014015,25.626924],[76.013615,25.626826],[76.013205,25.626608],[76.011078,25.625576],[76.009564,25.6249],[76.008041,25.624366],[76.005269,25.623481],[76.004036,25.62314],[76.003517,25.624746],[76.002904,25.626216],[76.001969,25.627974],[76.001338,25.629695],[76.000996,25.630942],[76.000661,25.632401],[76.000428,25.634363],[76.000303,25.636053],[76.000295,25.637902],[76.000419,25.638643],[76.000935,25.641117],[76.000941,25.641748],[76.000726,25.642268],[75.999588,25.644614],[76.001538,25.645739],[76.003097,25.646388],[76.003711,25.646637],[76.003963,25.64681],[76.004823,25.647449],[76.005859,25.648373],[76.006926,25.648303],[76.007619,25.648313],[76.008571,25.648515],[76.011162,25.649247],[76.013188,25.649854],[76.013982,25.650053],[76.015203,25.650581],[76.017219,25.65161],[76.019327,25.652537],[76.021503,25.653392],[76.023135,25.654171],[76.024054,25.65469],[76.024577,25.655066],[76.025404,25.655739],[76.026177,25.656542],[76.026863,25.657289],[76.027467,25.65823],[76.0295,25.656722],[76.030526,25.655718],[76.031965,25.654356],[76.033414,25.653026],[76.034623,25.652034],[76.035641,25.651387],[76.036769,25.65046],[76.038311,25.649213],[76.039721,25.648046],[76.040952,25.64694],[76.041479,25.646488],[76.042579,25.64533],[76.044252,25.644016],[76.045216,25.643261],[76.046619,25.642079],[76.048412,25.640515],[76.049361,25.639644],[76.049746,25.639228],[76.049929,25.63864],[76.049987,25.637771],[76.049981,25.637011],[76.050031,25.636408]]]]}"
93963,Dei,623,Nainwa,121,Bundi,8,Rajasthan,323802,25.67856,75.937864,12884,6627,6257,2690,1356,false,false,false,true,,,,,6860,RIBG,0.702864004354908,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.97517,25.67499],[75.974996,25.674401],[75.973746,25.671856],[75.972528,25.670182],[75.972289,25.669789],[75.972015,25.66912],[75.97164,25.667815],[75.971214,25.666211],[75.970823,25.66543],[75.970164,25.664302],[75.968302,25.661359],[75.967246,25.659665],[75.966944,25.659132],[75.967006,25.658764],[75.967375,25.658113],[75.96799,25.656673],[75.966222,25.656714],[75.96561,25.656666],[75.965301,25.656598],[75.965031,25.656471],[75.964511,25.656179],[75.963692,25.65573],[75.962964,25.655277],[75.962497,25.654841],[75.961929,25.654231],[75.961286,25.65359],[75.960805,25.653136],[75.95967,25.652263],[75.958859,25.651567],[75.9583,25.650959],[75.957709,25.650117],[75.957223,25.649263],[75.956963,25.648415],[75.956532,25.648453],[75.955324,25.648573],[75.953943,25.648845],[75.952678,25.649087],[75.951347,25.649449],[75.950039,25.649745],[75.949365,25.650059],[75.948597,25.650541],[75.947517,25.651399],[75.946808,25.652102],[75.946087,25.652603],[75.945392,25.652894],[75.943069,25.653629],[75.942067,25.653848],[75.941528,25.653866],[75.940314,25.653821],[75.938419,25.653936],[75.937391,25.654052],[75.936848,25.654204],[75.936076,25.654407],[75.934405,25.654927],[75.93348,25.655157],[75.932962,25.65521],[75.932235,25.655213],[75.931159,25.65515],[75.928991,25.65477],[75.928062,25.654716],[75.926703,25.65491],[75.925191,25.654993],[75.922708,25.655184],[75.9203,25.655376],[75.918789,25.655459],[75.917502,25.655414],[75.916328,25.655289],[75.915698,25.656511],[75.914759,25.658358],[75.913764,25.660437],[75.913273,25.66197],[75.912913,25.663286],[75.912629,25.665287],[75.912216,25.667134],[75.911994,25.668113],[75.911911,25.669211],[75.91184,25.671479],[75.911859,25.672686],[75.911747,25.673778],[75.911647,25.674192],[75.911455,25.674674],[75.911256,25.675009],[75.910517,25.676156],[75.910373,25.676477],[75.910256,25.676839],[75.910072,25.677159],[75.909585,25.677683],[75.908803,25.67866],[75.907815,25.679821],[75.907567,25.680078],[75.906946,25.680521],[75.904937,25.681738],[75.903244,25.68277],[75.903045,25.682987],[75.9028,25.683361],[75.902348,25.683958],[75.901855,25.684234],[75.901346,25.68422],[75.900747,25.685004],[75.900578,25.685464],[75.900558,25.686179],[75.900639,25.687124],[75.900891,25.68836],[75.901193,25.689189],[75.901614,25.689926],[75.903009,25.691645],[75.903718,25.692278],[75.90418,25.692398],[75.904848,25.692495],[75.906122,25.692686],[75.907731,25.693099],[75.90929,25.693637],[75.909955,25.693865],[75.910319,25.69406],[75.91072,25.694308],[75.911042,25.694614],[75.911481,25.695254],[75.911641,25.695746],[75.911901,25.697564],[75.912278,25.699155],[75.912413,25.700174],[75.912422,25.700781],[75.913886,25.700897],[75.914931,25.701065],[75.916986,25.70167],[75.919223,25.702258],[75.921033,25.703042],[75.923163,25.703905],[75.925019,25.70452],[75.925833,25.70481],[75.926527,25.705046],[75.926835,25.70512],[75.927378,25.705155],[75.928337,25.705105],[75.929747,25.704934],[75.93056,25.704832],[75.930856,25.704743],[75.931546,25.704372],[75.933054,25.703404],[75.933514,25.703154],[75.934126,25.702949],[75.935297,25.702697],[75.936449,25.702323],[75.938889,25.701006],[75.939128,25.701273],[75.939935,25.703032],[75.940357,25.703611],[75.941484,25.705108],[75.942134,25.705771],[75.942466,25.70618],[75.943186,25.707316],[75.943729,25.708231],[75.944055,25.708705],[75.946342,25.707308],[75.947805,25.706261],[75.948269,25.705936],[75.948525,25.705778],[75.950258,25.705721],[75.95191,25.705866],[75.951143,25.70515],[75.950655,25.704767],[75.95018,25.704491],[75.949791,25.704129],[75.949622,25.703648],[75.949267,25.702266],[75.94899,25.701591],[75.948505,25.70079],[75.948305,25.700327],[75.948206,25.699671],[75.948183,25.698368],[75.948314,25.69573],[75.948181,25.693173],[75.948207,25.692358],[75.94819,25.691973],[75.948274,25.691622],[75.948954,25.690118],[75.949387,25.689025],[75.950263,25.687803],[75.951836,25.685939],[75.952498,25.685057],[75.952816,25.68479],[75.953335,25.68465],[75.95503,25.684576],[75.955856,25.684538],[75.957116,25.684251],[75.959633,25.683769],[75.963505,25.683466],[75.966903,25.683073],[75.968031,25.683014],[75.968633,25.683063],[75.969806,25.683253],[75.971833,25.683467],[75.972566,25.683567],[75.973629,25.68177],[75.973804,25.681408],[75.973999,25.680766],[75.974128,25.679222],[75.974388,25.677982],[75.974809,25.676417],[75.975034,25.675549],[75.97517,25.67499]]]]}"
93594,Pagra,621,Uniara,120,Tonk,8,Rajasthan,304024,25.868011,76.014149,505,256,249,114,91,false,true,false,false,,,RJ6860SP093871,RJ6860SP093871-1,6860,RIBG,22.2794332862627,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[76.032494,25.871736],[76.032163,25.870622],[76.031949,25.869526],[76.031993,25.868941],[76.032275,25.866407],[76.032274,25.865963],[76.031301,25.863244],[76.030851,25.861457],[76.030523,25.859968],[76.030196,25.86054],[76.029927,25.860885],[76.029553,25.861267],[76.029205,25.86151],[76.027405,25.862526],[76.025626,25.863418],[76.024627,25.863756],[76.023392,25.863981],[76.022202,25.863876],[76.020562,25.863524],[76.0188,25.863148],[76.017096,25.863025],[76.014386,25.863136],[76.012035,25.863283],[76.010951,25.863119],[76.008785,25.862498],[76.007841,25.862341],[76.006261,25.862078],[76.003978,25.862185],[76.002851,25.862381],[76.002111,25.862663],[76.001451,25.863138],[76.001094,25.863422],[76.000869,25.863805],[76.000623,25.864317],[76.000383,25.86476],[75.999979,25.865221],[75.999679,25.865519],[75.999148,25.865813],[75.998477,25.866152],[75.998271,25.866431],[75.99813,25.866781],[75.997958,25.867583],[75.997785,25.868384],[75.997448,25.869541],[75.997293,25.870106],[75.997091,25.87067],[75.996671,25.871418],[75.996306,25.87205],[75.995933,25.873425],[75.995804,25.873941],[76.00047,25.875155],[76.001242,25.875418],[76.006747,25.87568],[76.011521,25.875925],[76.014488,25.876054],[76.017706,25.875828],[76.019438,25.875438],[76.022922,25.874358],[76.025679,25.87362],[76.028204,25.873207],[76.03073,25.872528],[76.032494,25.871736]]]]}"
93427,Khera Balaji,620,Deoli,120,Tonk,8,Rajasthan,304802,25.835635,75.757164,425,214,211,20,144,false,false,true,false,RJ6860SC12,RJ6860SC12-1,,,6860,RIBG,25.7255766836448,25.677628,75.944801,"{""type"":""MultiPolygon"",""coordinates"":[[[[75.768485,25.829809],[75.767955,25.829577],[75.766733,25.828853],[75.765218,25.827946],[75.764651,25.827656],[75.764035,25.827489],[75.761413,25.826894],[75.759663,25.826499],[75.75875,25.826394],[75.757044,25.826261],[75.75592,25.826184],[75.753983,25.826206],[75.751056,25.826309],[75.751006,25.826722],[75.750667,25.828316],[75.750448,25.829021],[75.750159,25.829641],[75.749515,25.830469],[75.74918,25.830883],[75.748932,25.831391],[75.747857,25.833655],[75.747526,25.834444],[75.747372,25.835083],[75.747256,25.8362],[75.747132,25.836825],[75.74665,25.837719],[75.746246,25.838718],[75.746061,25.839502],[75.745967,25.841467],[75.746026,25.843071],[75.745974,25.843484],[75.745844,25.8445],[75.74586,25.845086],[75.747181,25.84476],[75.753197,25.843234],[75.755987,25.842693],[75.757089,25.842452],[75.757463,25.842276],[75.758761,25.84149],[75.759488,25.84085],[75.760502,25.839803],[75.761741,25.838129],[75.762807,25.836644],[75.76322,25.836023],[75.763509,25.835724],[75.764418,25.834941],[75.765518,25.834025],[75.767048,25.832036],[75.768114,25.830535],[75.768345,25.830067],[75.768485,25.829809]]]]}"
